,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Paolo Banchero,38:08,.436,.340,.200,.440,0.0,14.8,6.2,17.4,2.7,2.5,3.2,35.1,106,114,-1.3,Orlando Magic,Atlanta Hawks,2024-01-17
1,Chuma Okeke,29:50,.333,.333,.444,.000,10.3,18.9,13.9,4.7,5.1,3.2,10.0,14.5,87,108,-3.3,Orlando Magic,Atlanta Hawks,2024-01-17
2,Jalen Suggs,27:42,1.015,1.071,.429,.286,7.4,10.2,8.6,6.1,0.0,0.0,20.2,15.5,153,122,3.5,Orlando Magic,Atlanta Hawks,2024-01-17
3,Goga Bitadze,24:00,.625,.625,.125,.000,29.8,17.6,24.7,20.7,2.1,7.8,11.1,16.3,144,112,6.0,Orlando Magic,Atlanta Hawks,2024-01-17
4,Caleb Houstan,13:54,.202,.214,1.000,.143,7.3,0.0,4.3,0.0,3.7,0.0,0.0,23.2,59,117,-18.5,Orlando Magic,Atlanta Hawks,2024-01-17
6,Markelle Fultz,30:15,.625,.625,.000,.000,3.4,14.0,7.8,5.1,5.1,0.0,33.3,17.2,86,111,-7.3,Orlando Magic,Atlanta Hawks,2024-01-17
7,Wendell Carter Jr.,24:00,1.027,1.071,.571,.571,8.5,17.6,12.3,14.8,4.3,3.9,0.0,15.8,210,109,22.4,Orlando Magic,Atlanta Hawks,2024-01-17
8,Cole Anthony,21:57,.425,.350,.600,.400,0.0,6.4,2.7,6.7,2.3,12.9,7.8,25.2,94,111,-1.1,Orlando Magic,Atlanta Hawks,2024-01-17
9,Joe Ingles,20:14,.300,.300,1.000,.000,0.0,27.9,11.7,19.4,2.5,0.0,37.5,17.1,59,113,-14.8,Orlando Magic,Atlanta Hawks,2024-01-17
10,Jonathan Isaac,9:51,.500,.500,.000,.000,0.0,0.0,0.0,28.6,10.4,0.0,0.0,8.8,141,102,12.1,Orlando Magic,Atlanta Hawks,2024-01-17
11,Anthony Black,0:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-10.3,Orlando Magic,Atlanta Hawks,2024-01-17
12,Trevelin Queen,0:0,Orlando Magic,Atlanta Hawks,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Moritz Wagner,0:0,Orlando Magic,Atlanta Hawks,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
