,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shai Gilgeous-Alexander,33:23,14,20,.700,2,3,.667,10,10,1.000,0,4,4,3,2,1,1,3,40,+21,Oklahoma City Thunder,Denver Nuggets,2023-12-29
1,Luguentz Dort,32:28,2,6,.333,0,3,.000,0,0,,1,3,4,1,3,1,1,3,4,+24,Oklahoma City Thunder,Denver Nuggets,2023-12-29
2,Jalen Williams,30:52,4,10,.400,2,5,.400,1,2,.500,1,6,7,9,2,1,3,2,11,+17,Oklahoma City Thunder,Denver Nuggets,2023-12-29
3,Chet Holmgren,28:27,9,14,.643,4,4,1.000,2,2,1.000,3,3,6,3,0,2,2,1,24,+9,Oklahoma City Thunder,Denver Nuggets,2023-12-29
4,Josh Giddey,21:16,6,10,.600,0,1,.000,0,0,,2,6,8,4,1,0,3,1,12,+16,Oklahoma City Thunder,Denver Nuggets,2023-12-29
6,Cason Wallace,17:34,2,5,.400,0,2,.000,0,0,,0,3,3,2,0,1,0,1,4,-2,Oklahoma City Thunder,Denver Nuggets,2023-12-29
7,Jaylin Williams,16:49,0,2,.000,0,2,.000,0,0,,0,8,8,4,1,1,0,3,0,+14,Oklahoma City Thunder,Denver Nuggets,2023-12-29
8,Kenrich Williams,14:46,2,7,.286,1,4,.250,0,0,,1,1,2,0,1,0,0,2,5,-4,Oklahoma City Thunder,Denver Nuggets,2023-12-29
9,Vasilije Micić,13:44,1,4,.250,0,3,.000,0,0,,0,1,1,2,0,1,0,2,2,+4,Oklahoma City Thunder,Denver Nuggets,2023-12-29
10,Isaiah Joe,13:15,2,6,.333,1,5,.200,0,0,,0,1,1,1,0,0,0,0,5,+11,Oklahoma City Thunder,Denver Nuggets,2023-12-29
11,Aaron Wiggins,11:58,3,5,.600,1,1,1.000,0,0,,2,3,5,0,0,0,1,2,7,+14,Oklahoma City Thunder,Denver Nuggets,2023-12-29
12,Lindy Waters III,2:44,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,+3,Oklahoma City Thunder,Denver Nuggets,2023-12-29
13,Olivier Sarr,2:44,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,+3,Oklahoma City Thunder,Denver Nuggets,2023-12-29
14,Dāvis Bertāns,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Tre Mann,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
