,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Giannis Antetokounmpo,33:54,.819,.870,.000,.261,23.0,22.5,22.7,42.5,1.4,2.0,16.3,36.4,144,125,17.0,Milwaukee Bucks,Washington Wizards,2023-11-20
1,Malik Beasley,33:16,.775,.722,.556,.333,3.9,13.1,8.9,6.0,0.0,0.0,0.0,12.5,181,131,1.5,Milwaukee Bucks,Washington Wizards,2023-11-20
2,Damian Lillard,32:58,.584,.464,.429,.786,3.9,13.2,9.0,21.4,0.0,0.0,5.0,24.2,147,131,-1.2,Milwaukee Bucks,Washington Wizards,2023-11-20
3,Brook Lopez,32:08,.643,.625,.333,.083,16.1,17.0,16.6,3.4,0.0,10.7,7.4,16.8,143,118,2.5,Milwaukee Bucks,Washington Wizards,2023-11-20
4,Khris Middleton,23:05,.597,.500,.167,.583,5.6,23.6,15.4,34.2,0.0,0.0,21.0,33.3,121,130,-5.2,Milwaukee Bucks,Washington Wizards,2023-11-20
6,Pat Connaughton,26:22,.750,.750,1.000,.000,4.9,12.4,9.0,13.7,0.0,0.0,0.0,3.1,197,131,-0.3,Milwaukee Bucks,Washington Wizards,2023-11-20
7,Bobby Portis,23:20,.654,.654,.231,.000,5.6,32.7,20.3,5.3,2.0,0.0,7.1,24.1,134,125,-0.9,Milwaukee Bucks,Washington Wizards,2023-11-20
8,Cameron Payne,16:29,.600,.600,.800,.000,0.0,13.2,7.2,11.8,2.9,0.0,16.7,14.6,123,125,-2.7,Milwaukee Bucks,Washington Wizards,2023-11-20
9,A.J. Green,14:31,.250,.250,.750,.000,0.0,15.0,8.2,6.4,0.0,0.0,0.0,11.1,86,131,-14.0,Milwaukee Bucks,Washington Wizards,2023-11-20
10,Thanasis Antetokounmpo,1:19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-8.1,Milwaukee Bucks,Washington Wizards,2023-11-20
11,Andre Jackson Jr.,1:19,,,,,98.5,0.0,45.0,0.0,0.0,0.0,,0.0,217,132,5.7,Milwaukee Bucks,Washington Wizards,2023-11-20
12,Robin Lopez,1:19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-33.9,Milwaukee Bucks,Washington Wizards,2023-11-20
