,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,James Harden,38:25,6,11,.545,3,6,.500,9,9,1.000,0,5,5,10,2,1,4,2,24,+9
1,Kawhi Leonard,36:47,6,15,.400,2,3,.667,7,8,.875,1,3,4,4,0,1,2,2,21,+15
2,Paul George,35:42,5,17,.294,2,7,.286,0,0,,1,6,7,1,1,0,1,3,12,+17
3,Terance Mann,26:18,4,6,.667,2,3,.667,3,3,1.000,0,3,3,2,1,0,0,1,13,-4
4,Mason Plumlee,15:05,1,3,.333,0,0,,5,6,.833,1,7,8,1,0,0,0,2,7,-7
5,player,,,,,,,,,,,,,,,,,,,,
6,Russell Westbrook,31:11,10,16,.625,1,2,.500,2,4,.500,3,6,9,6,1,1,2,3,23,+22
7,Norman Powell,24:19,4,7,.571,2,3,.667,2,3,.667,0,5,5,0,0,0,0,2,12,+16
8,Daniel Theis,17:14,4,6,.667,0,1,.000,0,0,,2,1,3,1,0,2,1,1,8,0
9,Amir Coffey,14:59,2,2,1.000,1,1,1.000,0,0,,0,1,1,1,1,0,0,2,5,-13
10,Brandon Boston Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Kobe Brown,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,,,,,
13,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,
