,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Josh Richardson,36:41,.446,.364,.455,.273,5.6,10.1,7.6,20.0,0.0,3.1,14.0,17.1,102,125,-4.7,Miami Heat,Brooklyn Nets,2023-11-25
1,Jaime Jaquez Jr.,31:14,.600,.600,.200,.000,3.3,15.8,8.9,23.9,1.7,0.0,11.8,23.8,114,122,2.9,Miami Heat,Brooklyn Nets,2023-11-25
2,Kyle Lowry,29:35,.414,.400,.700,.200,3.5,8.3,5.7,19.6,3.5,0.0,21.6,20.5,83,119,-5.7,Miami Heat,Brooklyn Nets,2023-11-25
3,Haywood Highsmith,15:27,.571,.571,.429,.000,6.6,23.9,14.5,0.0,0.0,7.4,12.5,22.7,101,119,-1.5,Miami Heat,Brooklyn Nets,2023-11-25
4,Thomas Bryant,13:25,.200,.200,.200,.000,0.0,9.2,4.2,0.0,3.9,0.0,28.6,22.8,30,118,-22.4,Miami Heat,Brooklyn Nets,2023-11-25
6,Caleb Martin,30:33,.569,.528,.222,.167,13.4,12.1,12.8,19.8,0.0,0.0,9.4,30.5,117,127,1.0,Miami Heat,Brooklyn Nets,2023-11-25
7,Jamal Cain,29:23,.543,.583,.500,.167,0.0,12.6,5.7,0.0,1.8,0.0,13.4,11.1,90,123,-6.3,Miami Heat,Brooklyn Nets,2023-11-25
8,Cole Swider,20:12,.688,.688,.875,.000,0.0,0.0,0.0,8.3,2.6,5.7,11.1,19.5,119,120,6.1,Miami Heat,Brooklyn Nets,2023-11-25
9,Kevin Love,16:56,.820,.750,.000,.500,18.1,50.9,33.0,19.2,0.0,0.0,17.0,15.2,153,119,5.6,Miami Heat,Brooklyn Nets,2023-11-25
10,Nikola Jović,16:34,.129,.000,.333,.667,6.2,37.1,20.2,38.1,0.0,0.0,34.0,15.5,67,122,-10.4,Miami Heat,Brooklyn Nets,2023-11-25
11,Jimmy Butler,Did Not Dress,Miami Heat,Brooklyn Nets,2023-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
