,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Anthony Edwards,45:43,11,25,.440,3,6,.500,4,4,1.000,0,6,6,3,0,0,5,1,29,-1
1,Karl-Anthony Towns,44:21,8,17,.471,2,7,.286,7,7,1.000,1,12,13,6,2,0,1,6,25,-5
2,Nickeil Alexander-Walker,40:19,5,8,.625,3,5,.600,2,2,1.000,2,2,4,3,1,1,1,4,15,-4
3,Kyle Anderson,39:14,7,12,.583,0,0,,3,4,.750,2,6,8,5,1,1,0,5,17,-11
4,Jaden McDaniels,24:08,2,8,.250,1,4,.250,0,0,,0,1,1,1,0,0,1,6,5,-12
5,player,,,,,,,,,,,,,,,,,,,,
6,Naz Reid,37:26,7,15,.467,3,7,.429,2,2,1.000,3,7,10,3,0,3,1,4,19,+2
7,Jordan McLaughlin,16:44,2,5,.400,2,3,.667,0,0,,0,2,2,0,0,0,0,1,6,-5
8,Shake Milton,9:19,1,2,.500,0,0,,0,1,.000,0,2,2,0,0,1,0,0,2,+8
9,Troy Brown Jr.,7:46,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,0,0,2,-7
10,Luka Garza,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Josh Minott,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Daishen Nix,Did Not Play,,,,,,,,,,,,,,,,,,,
