,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Mikal Bridges,38:32,7,19,.368,3,9,.333,4,5,.800,0,3,3,2,1,0,0,3,21,0
1,Spencer Dinwiddie,35:13,6,11,.545,2,5,.400,2,4,.500,2,6,8,7,2,0,2,4,16,-10
2,Cameron Johnson,34:12,5,10,.500,3,7,.429,2,2,1.000,1,4,5,4,2,2,1,1,15,+2
3,Nic Claxton,33:23,6,10,.600,1,1,1.000,1,2,.500,0,7,7,1,0,1,0,4,14,-6
4,Cam Thomas,28:00,6,17,.353,4,8,.500,8,8,1.000,1,1,2,4,1,1,2,0,24,-5
5,player,,,,,,,,,,,,,,,,,,,,
6,Dorian Finney-Smith,25:29,4,9,.444,0,4,.000,0,0,,3,3,6,1,2,0,2,3,8,+15
7,Royce O'Neale,19:12,3,5,.600,2,4,.500,0,0,,0,1,1,4,0,0,0,1,8,+19
8,Trendon Watford,18:16,3,5,.600,0,2,.000,1,1,1.000,0,1,1,1,1,0,0,1,7,+11
9,Day'Ron Sharpe,7:40,1,3,.333,0,1,.000,1,2,.500,3,0,3,0,0,0,0,0,3,-6
10,Armoni Brooks,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jalen Wilson,Did Not Play,,,,,,,,,,,,,,,,,,,
