,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Saddiq Bey,35:08,5,10,.500,1,5,.200,7,8,.875,4,4,8,2,1,0,0,3,18,+19,Los Angeles Lakers,Atlanta Hawks,2024-01-30
1,Jalen Johnson,34:54,8,14,.571,1,2,.500,2,2,1.000,1,10,11,3,3,0,0,5,19,+3,Los Angeles Lakers,Atlanta Hawks,2024-01-30
2,Trae Young,34:16,9,20,.450,6,9,.667,2,2,1.000,1,1,2,13,1,0,5,0,26,+5,Los Angeles Lakers,Atlanta Hawks,2024-01-30
3,Dejounte Murray,33:20,11,19,.579,0,4,.000,2,2,1.000,0,4,4,9,2,0,3,1,24,+19,Los Angeles Lakers,Atlanta Hawks,2024-01-30
4,Clint Capela,24:21,6,10,.600,0,0,,1,2,.500,5,7,12,1,1,1,1,3,13,+11,Los Angeles Lakers,Atlanta Hawks,2024-01-30
6,Onyeka Okongwu,25:42,4,4,1.000,1,1,1.000,2,2,1.000,1,3,4,1,2,1,0,1,11,+9,Los Angeles Lakers,Atlanta Hawks,2024-01-30
7,Bogdan Bogdanović,24:40,7,15,.467,4,9,.444,0,0,,0,1,1,1,0,0,1,1,18,+6,Los Angeles Lakers,Atlanta Hawks,2024-01-30
8,De'Andre Hunter,16:24,2,5,.400,2,5,.400,0,0,,0,1,1,1,0,0,2,0,6,+1,Los Angeles Lakers,Atlanta Hawks,2024-01-30
9,Garrison Mathews,5:39,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,4,0,+4,Los Angeles Lakers,Atlanta Hawks,2024-01-30
10,Kobe Bufkin,1:52,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,+1,Los Angeles Lakers,Atlanta Hawks,2024-01-30
11,AJ Griffin,1:52,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1,Los Angeles Lakers,Atlanta Hawks,2024-01-30
12,Patty Mills,1:52,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+1,Los Angeles Lakers,Atlanta Hawks,2024-01-30
13,Wesley Matthews,0:0,Los Angeles Lakers,Atlanta Hawks,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
