,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Nikola Jokić,39:31,10,25,.400,1,6,.167,4,5,.800,1,15,16,12,3,2,3,1,25,+9
1,Michael Porter Jr.,37:15,6,14,.429,1,3,.333,0,0,,2,6,8,0,0,0,1,2,13,-1
2,Jamal Murray,35:51,13,22,.591,0,2,.000,9,10,.900,1,1,2,5,2,0,2,1,35,-3
3,Kentavious Caldwell-Pope,33:47,5,9,.556,0,3,.000,2,2,1.000,0,1,1,2,1,0,0,1,12,-3
4,Aaron Gordon,25:21,2,6,.333,1,2,.500,3,4,.750,2,4,6,2,0,1,2,6,8,-9
5,player,,,,,,,,,,,,,,,,,,,,
6,Peyton Watson,23:05,3,4,.750,0,0,,0,0,,0,4,4,2,1,0,0,3,6,+14
7,Reggie Jackson,20:12,3,7,.429,1,2,.500,2,2,1.000,1,1,2,5,0,0,0,4,9,+15
8,Christian Braun,16:34,0,1,.000,0,0,,0,0,,2,4,6,1,0,0,0,2,0,+10
9,DeAndre Jordan,8:24,2,3,.667,0,0,,1,1,1.000,0,2,2,0,0,1,0,2,5,-2
10,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Jay Huff,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Zeke Nnaji,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jalen Pickett,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,,,,,
