,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Cade Cunningham,37:35,11,21,.524,1,6,.167,0,0,,0,6,6,7,1,0,3,3,23,-8,Indiana Pacers,Detroit Pistons,2023-12-11
1,Bojan Bogdanović,34:05,5,14,.357,3,9,.333,4,7,.571,0,1,1,2,3,0,2,2,17,-12,Indiana Pacers,Detroit Pistons,2023-12-11
2,Isaiah Stewart,33:33,5,5,1.000,1,1,1.000,2,4,.500,1,6,7,2,0,0,2,3,13,-10,Indiana Pacers,Detroit Pistons,2023-12-11
3,Ausar Thompson,33:22,8,10,.800,1,2,.500,3,5,.600,2,4,6,2,1,1,1,4,20,-8,Indiana Pacers,Detroit Pistons,2023-12-11
4,Killian Hayes,23:21,2,4,.500,0,0,,2,2,1.000,0,1,1,7,1,0,2,0,6,-4,Indiana Pacers,Detroit Pistons,2023-12-11
6,Jaden Ivey,33:38,7,15,.467,0,3,.000,4,4,1.000,1,2,3,2,1,0,2,2,18,-4,Indiana Pacers,Detroit Pistons,2023-12-11
7,Isaiah Livers,17:23,2,5,.400,2,5,.400,2,2,1.000,0,2,2,3,2,0,0,1,8,+6,Indiana Pacers,Detroit Pistons,2023-12-11
8,Alec Burks,12:58,4,6,.667,2,3,.667,4,4,1.000,0,0,0,0,1,0,1,0,14,-2,Indiana Pacers,Detroit Pistons,2023-12-11
9,James Wiseman,12:53,1,1,1.000,0,0,,2,2,1.000,2,2,4,1,1,3,1,3,4,+4,Indiana Pacers,Detroit Pistons,2023-12-11
10,Kevin Knox,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Indiana Pacers,Detroit Pistons,2023-12-11
11,Marvin Bagley III,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Joe Harris,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Marcus Sasser,0:0,Indiana Pacers,Detroit Pistons,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
