,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Haliburton,36:32,.679,.658,.474,.105,8.0,10.9,9.5,55.4,0.0,2.1,0.0,21.4,162,120,16.2
1,Myles Turner,31:50,.604,.556,.444,.444,3.1,28.3,15.5,8.3,1.4,7.2,0.0,26.6,134,108,8.7
2,Buddy Hield,30:02,.337,.273,.545,.182,13.0,23.3,18.1,7.1,3.1,2.5,14.4,18.2,87,109,-5.7
3,Bruce Brown,28:07,.465,.333,.111,.444,0.0,10.7,5.3,3.8,1.6,0.0,8.5,16.5,99,117,-7.6
4,Obi Toppin,21:16,.788,.813,.375,.250,13.8,14.1,14.0,12.4,0.0,0.0,0.0,16.4,168,120,7.2
5,player,,,,,,,,,,,,,,,,
6,Aaron Nesmith,26:44,.466,.417,.667,.167,0.0,3.7,1.9,3.9,0.0,2.9,0.0,9.5,110,121,-7.8
7,Bennedict Mathurin,23:44,.338,.250,.167,.250,8.3,16.9,12.5,4.6,0.0,3.2,13.1,25.4,78,117,-14.9
8,Isaiah Jackson,16:10,.739,.714,.000,.143,6.1,30.9,18.4,0.0,2.8,0.0,11.8,20.5,129,109,3.2
9,Andrew Nembhard,14:07,.800,.800,.000,.000,0.0,0.0,0.0,18.7,3.3,5.4,0.0,13.9,167,113,12.1
10,T.J. McConnell,11:28,.571,.571,.000,.286,8.5,0.0,4.3,50.3,12.0,0.0,27.6,37.3,98,98,13.3
11,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,
12,Ben Sheppard,Did Not Play,,,,,,,,,,,,,,,
13,Oscar Tshiebwe,Did Not Play,,,,,,,,,,,,,,,
14,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,
