,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,36:01,4,19,.211,1,9,.111,14,15,.933,0,1,1,9,1,0,5,3,23,-11,Atlanta Hawks,Charlotte Hornets,2023-10-25
1,Dejounte Murray,32:44,3,14,.214,0,3,.000,5,6,.833,0,2,2,6,0,0,1,0,11,-15,Atlanta Hawks,Charlotte Hornets,2023-10-25
2,De'Andre Hunter,31:00,4,9,.444,1,4,.250,0,1,.000,2,2,4,1,0,0,0,6,9,-13,Atlanta Hawks,Charlotte Hornets,2023-10-25
3,Saddiq Bey,28:50,6,12,.500,1,4,.250,2,2,1.000,3,2,5,0,5,0,2,1,15,-2,Atlanta Hawks,Charlotte Hornets,2023-10-25
4,Clint Capela,28:38,6,10,.600,0,0,,3,4,.750,6,7,13,0,1,0,2,1,15,-19,Atlanta Hawks,Charlotte Hornets,2023-10-25
6,Jalen Johnson,29:25,9,13,.692,1,3,.333,2,4,.500,0,7,7,2,2,1,0,1,21,+8,Atlanta Hawks,Charlotte Hornets,2023-10-25
7,Bogdan Bogdanović,24:26,3,9,.333,1,5,.200,0,0,,0,4,4,4,3,0,0,1,7,+6,Atlanta Hawks,Charlotte Hornets,2023-10-25
8,Onyeka Okongwu,19:20,3,5,.600,0,0,,1,1,1.000,1,3,4,2,0,0,1,5,7,+14,Atlanta Hawks,Charlotte Hornets,2023-10-25
9,AJ Griffin,9:36,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,1,2,+2,Atlanta Hawks,Charlotte Hornets,2023-10-25
10,Kobe Bufkin,0:0,Atlanta Hawks,Charlotte Hornets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bruno Fernando,0:0,Atlanta Hawks,Charlotte Hornets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Trent Forrest,0:0,Atlanta Hawks,Charlotte Hornets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Mouhamed Gueye,0:0,Atlanta Hawks,Charlotte Hornets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Garrison Mathews,0:0,Atlanta Hawks,Charlotte Hornets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Patty Mills,0:0,Atlanta Hawks,Charlotte Hornets,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
