,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyrese Maxey,38:11,.617,.580,.400,.160,0.0,3.6,1.8,14.7,2.6,0.0,13.0,35.2,109,128,-1.3,Philadelphia76ers,New Orleans Pelicans,2023-11-29
1,De'Anthony Melton,30:14,.539,.500,.714,.286,0.0,13.6,6.8,28.0,4.8,3.3,20.2,28.5,100,118,2.4,Philadelphia76ers,New Orleans Pelicans,2023-11-29
2,Tobias Harris,29:16,.551,.500,.200,.200,0.0,18.7,9.4,9.7,0.0,0.0,31.5,23.7,79,130,-13.3,Philadelphia76ers,New Orleans Pelicans,2023-11-29
3,Marcus Morris,17:15,.500,.500,.429,.000,8.0,15.9,11.9,16.5,2.8,5.8,12.5,20.3,105,121,-2.1,Philadelphia76ers,New Orleans Pelicans,2023-11-29
4,Nicolas Batum,14:07,1.500,1.500,1.000,.000,0.0,9.7,4.9,0.0,0.0,0.0,50.0,6.2,89,132,-4.5,Philadelphia76ers,New Orleans Pelicans,2023-11-29
6,Robert Covington,29:35,1.200,1.200,.800,.000,9.3,23.2,16.2,4.6,0.0,3.4,0.0,7.4,223,127,8.6,Philadelphia76ers,New Orleans Pelicans,2023-11-29
7,Paul Reed,26:34,.846,.750,.250,.750,10.3,10.3,10.3,24.7,1.8,0.0,36.1,13.7,132,128,2.2,Philadelphia76ers,New Orleans Pelicans,2023-11-29
8,Patrick Beverley,21:21,.955,.875,.250,1.000,0.0,6.4,3.2,44.6,2.3,0.0,0.0,11.8,210,128,16.2,Philadelphia76ers,New Orleans Pelicans,2023-11-29
9,KJ Martin,16:57,.500,.500,.250,.000,0.0,16.2,8.1,15.6,0.0,0.0,33.3,15.5,80,130,-12.4,Philadelphia76ers,New Orleans Pelicans,2023-11-29
10,Mo Bamba,14:10,.403,.429,.143,.143,29.0,9.7,19.4,0.0,0.0,28.2,11.8,26.0,90,119,-8.8,Philadelphia76ers,New Orleans Pelicans,2023-11-29
11,Furkan Korkmaz,2:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-7.2,Philadelphia76ers,New Orleans Pelicans,2023-11-29
12,Joel Embiid,Not With Team,Philadelphia76ers,New Orleans Pelicans,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
