,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kawhi Leonard,32:59,.337,.273,.273,.182,6.9,20.8,13.9,11.0,2.8,0.0,7.8,16.3,88,98,-4.6
1,Russell Westbrook,32:53,.533,.500,.250,.125,0.0,20.9,10.4,31.6,7.1,2.9,15.1,25.2,106,87,7.6
2,Paul George,32:45,.687,.647,.529,.353,3.5,20.9,12.2,31.8,2.8,0.0,13.3,28.8,129,98,13.6
3,Bones Hyland,32:18,.571,.571,.500,.143,0.0,0.0,0.0,12.7,1.4,0.0,6.3,20.5,112,104,-0.9
4,Ivica Zubac,22:41,.507,.500,.000,.250,10.1,35.3,22.7,6.0,0.0,4.1,10.1,18.2,104,99,-2.0
5,player,,,,,,,,,,,,,,,,
6,Norman Powell,28:56,.767,.750,.625,.875,0.0,11.8,5.9,13.9,0.0,0.0,21.3,20.3,122,105,0.4
7,Mason Plumlee,22:20,.635,.714,.000,.286,10.2,25.6,17.9,12.9,0.0,4.2,20.2,18.4,108,99,-1.2
8,Kobe Brown,19:02,.875,.875,.500,.000,6.0,12.0,9.0,6.9,0.0,4.9,0.0,8.8,178,101,4.5
9,Amir Coffey,10:16,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.1,0,107,-16.0
10,Moussa Diabaté,2:55,.500,.500,.000,.000,39.2,0.0,19.6,100.0,0.0,0.0,33.3,42.9,109,108,13.0
11,Jordan Miller,2:55,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,300,105,21.6
