,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,CJ McCollum,36:29,10,17,.588,5,11,.455,0,0,,0,7,7,4,1,0,3,3,25,+4,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
1,Brandon Ingram,35:31,7,14,.500,0,4,.000,1,2,.500,1,7,8,6,1,1,2,0,15,+14,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
2,Zion Williamson,35:02,7,16,.438,0,0,,7,10,.700,1,2,3,10,1,2,2,3,21,-6,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
3,Herbert Jones,30:22,5,11,.455,2,3,.667,1,2,.500,2,5,7,2,0,0,1,2,13,+7,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
4,Jonas Valančiūnas,10:33,3,3,1.000,0,0,,2,2,1.000,0,2,2,1,1,0,1,1,8,+2,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
6,Larry Nance Jr.,27:23,1,1,1.000,0,0,,0,0,,1,2,3,3,4,0,0,3,2,+13,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
7,Trey Murphy III,22:37,5,11,.455,3,8,.375,0,0,,0,1,1,2,0,0,1,2,13,+15,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
8,Dyson Daniels,21:49,5,7,.714,0,2,.000,0,0,,1,3,4,1,4,2,1,2,10,+6,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
9,Jose Alvarado,13:23,3,4,.750,1,2,.500,0,0,,1,0,1,0,0,0,0,0,7,+6,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
10,Jordan Hawkins,2:17,1,3,.333,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-2,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
11,Jeremiah Robinson-Earl,2:17,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,1,0,-2,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
12,Cody Zeller,2:17,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,0,0,-2,New Orleans Pelicans,Los Angeles Clippers,2024-02-07
