,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,CJ McCollum,38:04,.503,.472,.444,.111,3.1,6.3,4.7,31.6,2.6,2.9,5.0,23.0,118,108,2.5,San Antonio Spurs,New Orleans Pelicans,2023-12-01
1,Brandon Ingram,33:35,.400,.214,.286,.571,0.0,17.9,8.8,26.5,1.5,0.0,18.6,28.3,87,110,-10.7,San Antonio Spurs,New Orleans Pelicans,2023-12-01
2,Herbert Jones,30:52,.957,.938,.500,.250,7.6,7.8,7.7,0.0,4.8,3.5,10.1,14.1,166,102,11.0,San Antonio Spurs,New Orleans Pelicans,2023-12-01
3,Jonas Valančiūnas,30:34,.796,.750,.083,.583,7.7,39.3,23.3,5.6,1.6,7.1,6.2,23.2,155,101,8.7,San Antonio Spurs,New Orleans Pelicans,2023-12-01
4,Zion Williamson,26:08,.536,.444,.000,.556,4.5,13.8,9.1,37.1,0.0,4.2,8.2,20.6,127,112,2.2,San Antonio Spurs,New Orleans Pelicans,2023-12-01
6,Trey Murphy III,22:14,.692,.692,.769,.000,5.3,10.8,8.0,8.0,2.2,4.9,0.0,25.8,138,107,11.6,San Antonio Spurs,New Orleans Pelicans,2023-12-01
7,Naji Marshall,18:32,.940,.875,.250,.750,12.6,25.9,19.2,0.0,0.0,0.0,27.3,17.4,137,112,0.4,San Antonio Spurs,New Orleans Pelicans,2023-12-01
8,Jordan Hawkins,15:04,.500,.500,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.7,71,118,-11.6,San Antonio Spurs,New Orleans Pelicans,2023-12-01
9,Cody Zeller,13:25,1.136,,,,8.7,17.9,13.3,8.5,0.0,0.0,0.0,2.9,239,114,0.4,San Antonio Spurs,New Orleans Pelicans,2023-12-01
10,Dyson Daniels,11:32,.250,.250,.250,.000,0.0,20.8,10.3,11.0,0.0,0.0,0.0,15.3,69,113,-15.2,San Antonio Spurs,New Orleans Pelicans,2023-12-01
11,Jose Alvarado,Did Not Dress,San Antonio Spurs,New Orleans Pelicans,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Kira Lewis Jr.,0:0,San Antonio Spurs,New Orleans Pelicans,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
