,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Royce O'Neale,38:35,2,6,.333,2,5,.400,0,0,,0,7,7,5,2,1,3,5,6,-3,Brooklyn Nets,Miami Heat,2023-11-01
1,Cam Thomas,34:17,4,19,.211,2,7,.286,3,4,.750,0,2,2,1,3,1,4,2,13,-9,Brooklyn Nets,Miami Heat,2023-11-01
2,Ben Simmons,33:49,2,5,.400,0,0,,0,2,.000,2,9,11,5,0,1,4,4,4,-9,Brooklyn Nets,Miami Heat,2023-11-01
3,Mikal Bridges,30:37,7,16,.438,2,7,.286,5,5,1.000,2,5,7,5,1,0,2,1,21,-14,Brooklyn Nets,Miami Heat,2023-11-01
4,Dorian Finney-Smith,29:50,6,10,.600,3,5,.600,0,0,,0,3,3,2,0,0,1,3,15,-20,Brooklyn Nets,Miami Heat,2023-11-01
6,Lonnie Walker IV,24:45,4,9,.444,1,4,.250,8,11,.727,1,2,3,4,3,0,3,1,17,+15,Brooklyn Nets,Miami Heat,2023-11-01
7,Armoni Brooks,15:55,6,7,.857,5,6,.833,0,0,,0,2,2,0,0,0,0,0,17,+30,Brooklyn Nets,Miami Heat,2023-11-01
8,Trendon Watford,13:55,4,6,.667,1,2,.500,2,2,1.000,1,3,4,4,1,0,1,2,11,+19,Brooklyn Nets,Miami Heat,2023-11-01
9,Day'Ron Sharpe,12:42,2,3,.667,0,0,,1,2,.500,1,6,7,1,1,0,0,0,5,+15,Brooklyn Nets,Miami Heat,2023-11-01
10,Jalen Wilson,5:35,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,0,0,-4,Brooklyn Nets,Miami Heat,2023-11-01
11,Nic Claxton,Did Not Dress,Brooklyn Nets,Miami Heat,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Harry Giles,0:0,Brooklyn Nets,Miami Heat,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
