,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jaime Jaquez Jr.,39:03,7,14,.500,2,6,.333,0,0,,0,0,0,8,1,1,2,1,16,+24
1,Bam Adebayo,38:10,5,14,.357,0,1,.000,5,6,.833,3,4,7,5,3,0,2,4,15,+12
2,Nikola Jović,28:05,6,11,.545,3,5,.600,0,0,,1,7,8,1,1,0,0,4,15,+3
3,Tyler Herro,27:52,7,19,.368,4,8,.500,3,3,1.000,0,6,6,4,3,0,2,3,21,+5
4,Kyle Lowry,25:52,3,6,.500,2,5,.400,2,2,1.000,0,3,3,6,4,0,1,2,10,+6
5,player,,,,,,,,,,,,,,,,,,,,
6,Duncan Robinson,29:59,5,14,.357,3,12,.250,0,0,,0,0,0,2,1,0,1,3,13,0
7,Kevin Love,27:53,4,7,.571,0,1,.000,2,6,.333,3,11,14,3,1,1,0,3,10,+11
8,Josh Richardson,20:30,4,7,.571,2,3,.667,0,0,,0,1,1,1,0,1,0,3,10,+9
9,Jamal Cain,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
10,R.J. Hampton,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
11,Orlando Robinson,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
12,Cole Swider,0:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
13,Thomas Bryant,Did Not Play,,,,,,,,,,,,,,,,,,,
