,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Fred VanVleet,32:32,.592,.600,.800,.800,0.0,3.9,1.7,18.0,0.0,5.7,12.9,9.9,127,132,-2.7,Houston Rockets,Philadelphia76ers,2024-01-15
1,Dillon Brooks,31:21,.836,.889,.333,.444,6.2,16.1,10.6,0.0,3.1,0.0,0.0,14.3,171,126,7.9,Houston Rockets,Philadelphia76ers,2024-01-15
2,Jabari Smith Jr.,31:00,.580,.556,.111,.556,3.2,24.4,12.5,8.5,0.0,0.0,15.2,17.8,110,132,-5.1,Houston Rockets,Philadelphia76ers,2024-01-15
3,Alperen Şengün,30:09,.539,.500,.067,.400,16.2,16.8,16.5,29.1,1.6,6.1,22.1,31.3,106,125,4.3,Houston Rockets,Philadelphia76ers,2024-01-15
4,Jalen Green,27:17,.524,.469,.438,.438,0.0,23.1,10.1,16.7,0.0,0.0,9.5,32.2,109,132,-4.2,Houston Rockets,Philadelphia76ers,2024-01-15
6,Cam Whitmore,23:25,.563,.583,.417,.083,8.4,21.6,14.1,6.5,2.1,0.0,0.0,22.2,128,127,1.7,Houston Rockets,Philadelphia76ers,2024-01-15
7,Amen Thompson,19:16,.829,.875,.125,.125,10.2,6.6,8.6,0.0,2.6,0.0,10.6,20.4,143,129,5.2,Houston Rockets,Philadelphia76ers,2024-01-15
8,Jae'Sean Tate,12:48,.250,.250,.750,.000,7.7,29.6,17.2,18.6,0.0,0.0,0.0,13.0,96,130,-10.3,Houston Rockets,Philadelphia76ers,2024-01-15
9,Jeff Green,12:33,.085,.000,.200,.400,7.8,10.1,8.8,0.0,0.0,14.7,14.5,22.9,30,124,-19.8,Houston Rockets,Philadelphia76ers,2024-01-15
10,Jock Landale,8:45,1.000,1.000,.000,.000,11.2,0.0,6.3,0.0,5.6,31.6,0.0,9.5,202,100,23.2,Houston Rockets,Philadelphia76ers,2024-01-15
11,Aaron Holiday,5:30,.000,.000,1.000,.000,0.0,23.0,10.0,19.8,0.0,0.0,0.0,7.6,61,132,-9.7,Houston Rockets,Philadelphia76ers,2024-01-15
12,Jeenathan Williams,5:23,.347,.000,.000,1.000,18.2,0.0,10.2,20.3,9.1,0.0,25.8,30.1,84,115,-4.4,Houston Rockets,Philadelphia76ers,2024-01-15
13,Reggie Bullock,0:0,Houston Rockets,Philadelphia76ers,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Boban Marjanović,0:0,Houston Rockets,Philadelphia76ers,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
