,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyus Jones,33:45,6,12,.500,2,4,.500,2,3,.667,0,4,4,4,0,1,0,2,16,-29
1,Jordan Poole,31:14,6,14,.429,1,5,.200,1,1,1.000,0,2,2,6,0,0,3,4,14,-17
2,Deni Avdija,30:44,5,9,.556,1,4,.250,0,0,,1,5,6,5,1,1,3,2,11,+9
3,Daniel Gafford,30:05,4,7,.571,0,0,,2,3,.667,4,5,9,1,2,4,2,4,10,-16
4,Kyle Kuzma,29:05,7,17,.412,2,5,.400,1,1,1.000,1,5,6,1,0,0,3,1,17,-19
5,player,,,,,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,19:38,2,4,.500,2,4,.500,4,4,1.000,0,2,2,1,0,0,2,1,10,+15
7,Danilo Gallinari,17:55,3,6,.500,1,4,.250,2,2,1.000,1,0,1,4,0,0,1,1,9,+9
8,Landry Shamet,16:57,4,10,.400,2,7,.286,1,1,1.000,0,0,0,0,0,0,1,3,11,-3
9,Corey Kispert,16:21,5,6,.833,3,3,1.000,2,2,1.000,0,4,4,0,0,0,0,2,15,-6
10,Delon Wright,14:15,1,3,.333,0,2,.000,2,3,.667,0,2,2,6,1,0,0,3,4,+22
11,Patrick Baldwin Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Johnny Davis,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Mike Muscala,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Ryan Rollins,Did Not Play,,,,,,,,,,,,,,,,,,,
