,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bojan Bogdanović,38:53,9,19,.474,3,9,.333,2,3,.667,0,3,3,2,0,0,4,6,23,-3,Brooklyn Nets,Detroit Pistons,2023-12-26
1,Cade Cunningham,36:32,15,21,.714,3,4,.750,8,10,.800,1,8,9,5,1,1,3,4,41,+5,Brooklyn Nets,Detroit Pistons,2023-12-26
2,Isaiah Stewart,35:43,2,7,.286,1,2,.500,2,4,.500,4,7,11,4,0,0,0,2,7,+12,Brooklyn Nets,Detroit Pistons,2023-12-26
3,Jalen Duren,33:21,6,11,.545,0,0,,0,0,,5,10,15,4,1,1,1,3,12,+8,Brooklyn Nets,Detroit Pistons,2023-12-26
4,Jaden Ivey,28:13,3,12,.250,0,2,.000,3,6,.500,2,1,3,4,3,1,1,5,9,+12,Brooklyn Nets,Detroit Pistons,2023-12-26
6,Alec Burks,25:30,4,11,.364,2,6,.333,5,6,.833,1,4,5,0,0,0,2,1,15,-25,Brooklyn Nets,Detroit Pistons,2023-12-26
7,James Wiseman,12:06,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,1,2,0,-12,Brooklyn Nets,Detroit Pistons,2023-12-26
8,Kevin Knox,11:40,1,4,.250,0,1,.000,1,1,1.000,1,2,3,0,0,0,1,2,3,-11,Brooklyn Nets,Detroit Pistons,2023-12-26
9,Marcus Sasser,9:31,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-11,Brooklyn Nets,Detroit Pistons,2023-12-26
10,Ausar Thompson,8:31,0,2,.000,0,0,,2,2,1.000,0,1,1,1,1,1,0,2,2,-5,Brooklyn Nets,Detroit Pistons,2023-12-26
11,Marvin Bagley III,0:0,Brooklyn Nets,Detroit Pistons,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Joe Harris,0:0,Brooklyn Nets,Detroit Pistons,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Killian Hayes,0:0,Brooklyn Nets,Detroit Pistons,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Isaiah Livers,0:0,Brooklyn Nets,Detroit Pistons,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
