,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Anthony Edwards,38:18,.439,.370,.259,.222,11.4,20.9,16.1,5.2,0.0,0.0,6.3,32.1,98,101,2.5,Minnesota Timberwolves,Toronto Raptors,2023-10-25
1,Karl-Anthony Towns,35:58,.373,.360,.400,.040,4.9,19.8,12.2,17.2,0.0,9.7,13.6,31.8,76,93,-0.9,Minnesota Timberwolves,Toronto Raptors,2023-10-25
2,Rudy Gobert,32:00,.528,.500,.000,.417,13.6,22.2,17.9,6.0,2.9,10.9,12.3,19.6,106,84,5.3,Minnesota Timberwolves,Toronto Raptors,2023-10-25
3,Mike Conley,30:30,.557,.500,.444,.222,2.9,8.7,5.8,17.0,1.5,2.9,9.2,13.8,117,98,1.9,Minnesota Timberwolves,Toronto Raptors,2023-10-25
4,Nickeil Alexander-Walker,22:38,.200,.200,.600,.000,0.0,15.7,7.8,13.3,2.1,0.0,16.7,10.3,51,97,-9.5,Minnesota Timberwolves,Toronto Raptors,2023-10-25
6,Kyle Anderson,30:19,.354,.333,.111,.222,5.8,20.5,13.1,27.1,3.1,0.0,9.2,13.9,92,94,1.8,Minnesota Timberwolves,Toronto Raptors,2023-10-25
7,Naz Reid,23:46,.512,.375,.250,.500,3.7,11.2,7.4,7.2,0.0,0.0,9.3,17.6,108,103,-1.9,Minnesota Timberwolves,Toronto Raptors,2023-10-25
8,Shake Milton,21:16,.340,.300,.800,.400,0.0,12.5,6.2,28.4,4.4,0.0,25.4,14.4,72,92,-2.8,Minnesota Timberwolves,Toronto Raptors,2023-10-25
9,Troy Brown Jr.,5:15,,,,,0.0,16.9,8.4,0.0,0.0,0.0,,0.0,0,102,-7.8,Minnesota Timberwolves,Toronto Raptors,2023-10-25
10,Luka Garza,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jordan McLaughlin,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Leonard Miller,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Josh Minott,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Wendell Moore Jr.,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Daishen Nix,0:0,Minnesota Timberwolves,Toronto Raptors,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
