,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,38:11,13,25,.520,3,10,.300,4,4,1.000,0,1,1,3,2,0,4,2,33,-11
1,De'Anthony Melton,30:14,5,14,.357,4,10,.400,3,4,.750,0,3,3,6,3,1,4,2,17,-17
2,Tobias Harris,29:16,5,10,.500,0,2,.000,2,2,1.000,0,4,4,2,0,0,5,2,12,-14
3,Marcus Morris,17:15,3,7,.429,1,3,.333,0,0,,1,2,3,2,1,1,1,4,7,-17
4,Nicolas Batum,14:07,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,1,3,-21
5,player,,,,,,,,,,,,,,,,,,,,
6,Robert Covington,29:35,4,5,.800,4,4,1.000,0,0,,2,5,7,1,0,1,0,3,12,+11
7,Paul Reed,26:34,3,4,.750,0,1,.000,3,3,1.000,2,2,4,5,1,0,3,4,9,+1
8,Patrick Beverley,21:21,3,4,.750,1,1,1.000,4,4,1.000,0,1,1,7,1,0,0,1,11,+3
9,KJ Martin,16:57,2,4,.500,0,1,.000,0,0,,0,2,2,2,0,0,2,4,4,+4
10,Mo Bamba,14:10,3,7,.429,0,1,.000,0,1,.000,3,1,4,0,0,4,1,3,6,+5
11,Furkan Korkmaz,2:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+6
12,Joel Embiid,Not With Team,,,,,,,,,,,,,,,,,,,
