,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Grayson Allen,30:39,.781,.750,.700,.200,0.0,13.3,7.5,13.2,3.2,0.0,21.6,20.1,118,105,2.3
1,Kevin Durant,29:25,.869,.773,.364,.818,0.0,13.9,7.8,35.8,1.7,3.0,11.8,25.5,162,107,15.6
2,Eric Gordon,25:45,.750,.750,.500,.000,0.0,7.9,4.4,26.4,1.9,0.0,0.0,24.1,149,111,9.7
3,Josh Okogie,23:15,.658,.500,.500,.750,0.0,4.4,2.5,0.0,0.0,0.0,0.0,10.1,138,116,-7.9
4,Jusuf Nurkić,22:48,.470,.375,.250,.750,11.4,22.4,17.5,32.7,4.3,3.9,15.8,24.6,110,97,3.4
5,player,,,,,,,,,,,,,,,,
6,Jordan Goodwin,24:58,.515,.333,.556,.667,10.4,12.3,11.4,23.4,2.0,0.0,14.7,24.2,115,109,-1.3
7,Nassir Little,20:39,.375,.375,.625,.000,0.0,4.9,2.8,0.0,2.4,0.0,0.0,17.2,75,111,-12.7
8,Yuta Watanabe,20:32,.444,.357,.571,.286,6.3,14.9,11.1,0.0,4.8,4.3,0.0,17.0,102,99,-2.3
9,Drew Eubanks,19:10,.857,.857,.000,.000,13.5,16.0,14.9,16.7,0.0,9.3,0.0,16.2,179,107,9.3
10,Udoka Azubuike,6:02,1.000,1.000,.000,.000,0.0,50.8,28.4,0.0,0.0,0.0,0.0,7.3,200,97,2.7
11,Keita Bates-Diop,6:02,.500,.500,.000,.000,0.0,16.9,9.5,21.5,0.0,0.0,0.0,14.7,118,111,-1.5
12,Bol Bol,4:05,,,,,0.0,25.0,14.0,0.0,0.0,21.8,100.0,21.7,0,96,-20.9
13,Saben Lee,4:05,.500,.500,.500,.000,0.0,0.0,0.0,70.7,0.0,21.8,0.0,21.7,134,107,19.4
14,Chimezie Metu,2:35,.500,.500,.000,.000,0.0,39.5,22.1,70.3,0.0,0.0,0.0,34.3,120,102,8.2
