,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Edwards,45:43,.542,.500,.240,.160,0.0,15.1,7.5,11.1,0.0,0.0,15.7,32.6,94,129,-4.8
1,Karl-Anthony Towns,44:21,.623,.529,.412,.412,2.5,31.2,16.7,20.8,2.3,0.0,4.7,22.3,133,120,7.5
2,Nickeil Alexander-Walker,40:19,.845,.813,.625,.250,5.6,5.7,5.7,10.5,1.3,3.1,10.1,11.5,159,125,5.9
3,Kyle Anderson,39:14,.618,.583,.000,.333,5.7,17.6,11.6,19.6,1.3,3.1,0.0,16.5,143,123,4.8
4,Jaden McDaniels,24:08,.313,.313,.500,.000,0.0,4.8,2.4,5.5,0.0,0.0,11.1,17.5,62,131,-15.8
5,player,,,,,,,,,,,,,,,,
6,Naz Reid,37:26,.598,.567,.467,.133,9.0,21.5,15.2,12.5,0.0,9.9,5.9,21.2,126,120,5.8
7,Jordan McLaughlin,16:44,.600,.600,.600,.000,0.0,13.8,6.8,0.0,0.0,0.0,0.0,14.0,116,129,-2.8
8,Shake Milton,9:19,.410,.500,.000,.500,0.0,24.7,12.2,0.0,0.0,13.2,0.0,12.3,80,117,-0.7
9,Troy Brown Jr.,7:46,.333,.333,.667,.000,0.0,14.8,7.3,18.4,0.0,0.0,0.0,18.1,85,129,-5.6
10,Luka Garza,Did Not Play,,,,,,,,,,,,,,,
11,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,
12,Josh Minott,Did Not Play,,,,,,,,,,,,,,,
13,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,
14,Daishen Nix,Did Not Play,,,,,,,,,,,,,,,
