,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Giannis Antetokounmpo,34:42,13,22,.591,1,3,.333,8,14,.571,3,8,11,2,0,0,3,4,35,+13,Chicago Bulls,Milwaukee Bucks,2023-11-13
1,Damian Lillard,32:00,3,17,.176,1,9,.111,5,5,1.000,2,1,3,5,0,0,5,0,12,-6,Chicago Bulls,Milwaukee Bucks,2023-11-13
2,Brook Lopez,28:58,4,8,.500,2,6,.333,1,3,.333,0,5,5,0,0,3,2,3,11,-10,Chicago Bulls,Milwaukee Bucks,2023-11-13
3,Malik Beasley,20:59,3,6,.500,3,6,.500,0,0,,1,1,2,0,0,0,0,3,9,-9,Chicago Bulls,Milwaukee Bucks,2023-11-13
4,Khris Middleton,19:21,6,10,.600,1,5,.200,0,0,,1,5,6,2,1,0,2,2,13,0,Chicago Bulls,Milwaukee Bucks,2023-11-13
6,Pat Connaughton,28:44,1,3,.333,1,3,.333,3,3,1.000,1,7,8,5,1,0,0,4,6,+9,Chicago Bulls,Milwaukee Bucks,2023-11-13
7,Bobby Portis,25:28,7,10,.700,3,6,.500,2,2,1.000,2,8,10,2,0,1,0,3,19,+24,Chicago Bulls,Milwaukee Bucks,2023-11-13
8,MarJon Beauchamp,19:45,3,7,.429,2,4,.500,0,0,,1,4,5,2,1,1,1,1,8,+7,Chicago Bulls,Milwaukee Bucks,2023-11-13
9,Cameron Payne,17:22,0,2,.000,0,2,.000,0,0,,0,0,0,5,0,0,2,2,0,+15,Chicago Bulls,Milwaukee Bucks,2023-11-13
10,Andre Jackson Jr.,12:41,2,4,.500,1,3,.333,0,0,,2,1,3,0,0,0,0,1,5,+2,Chicago Bulls,Milwaukee Bucks,2023-11-13
11,Thanasis Antetokounmpo,0:0,Chicago Bulls,Milwaukee Bucks,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,A.J. Green,0:0,Chicago Bulls,Milwaukee Bucks,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Robin Lopez,0:0,Chicago Bulls,Milwaukee Bucks,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TyTy Washington Jr.,0:0,Chicago Bulls,Milwaukee Bucks,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Lindell Wigginton,0:0,Chicago Bulls,Milwaukee Bucks,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
