,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bruce Brown,36:57,.625,.625,.500,.000,5.8,14.1,10.0,4.6,1.3,0.0,20.0,16.8,99,112,-1.3
1,Tyrese Haliburton,36:06,.498,.406,.500,.438,3.0,11.6,7.3,61.7,2.6,0.0,17.3,26.5,109,110,4.1
2,Myles Turner,31:45,.571,.536,.571,.571,6.7,29.6,18.3,16.8,0.0,4.3,5.4,24.1,119,108,7.2
3,Bennedict Mathurin,27:34,.550,.409,.364,.545,3.9,11.4,7.7,0.0,0.0,0.0,12.8,23.5,103,116,-7.5
4,Obi Toppin,23:51,.510,.400,.400,.400,8.9,26.3,17.7,0.0,2.0,0.0,0.0,10.2,123,108,-1.7
5,player,,,,,,,,,,,,,,,,
6,Aaron Nesmith,27:19,.512,.375,1.000,.500,0.0,15.3,7.7,15.4,0.0,5.0,0.0,7.4,132,110,-1.0
7,Andrew Nembhard,21:16,.429,.429,.571,.000,0.0,4.9,2.5,15.4,4.5,0.0,36.4,21.4,59,108,-11.8
8,Buddy Hield,18:57,.458,.458,.667,.000,16.9,11.0,13.9,39.2,0.0,0.0,14.3,30.6,99,116,3.1
9,Jalen Smith,16:15,.571,.571,.286,.000,0.0,12.8,6.5,0.0,2.9,4.2,12.5,20.4,92,105,-3.2
10,Isaiah Jackson,Did Not Play,,,,,,,,,,,,,,,
11,T.J. McConnell,Did Not Play,,,,,,,,,,,,,,,
12,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,
13,Ben Sheppard,Did Not Play,,,,,,,,,,,,,,,
14,Daniel Theis,Did Not Play,,,,,,,,,,,,,,,
15,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,
