,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kyle Kuzma,35:25,12,22,.545,3,6,.500,1,1,1.000,0,9,9,10,1,2,2,4,28,+13
1,Tyus Jones,34:42,6,12,.500,1,2,.500,0,0,,0,1,1,7,2,0,0,1,13,+10
2,Daniel Gafford,34:25,7,9,.778,0,0,,1,2,.500,5,11,16,1,1,0,2,4,15,+15
3,Jordan Poole,33:06,8,21,.381,4,11,.364,4,4,1.000,2,3,5,2,3,0,3,1,24,-14
4,Deni Avdija,28:20,5,9,.556,1,2,.500,2,2,1.000,2,3,5,1,0,0,1,0,13,+3
5,player,,,,,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,19:00,2,6,.333,0,2,.000,3,3,1.000,0,0,0,2,0,1,1,4,7,-16
7,Corey Kispert,18:13,2,7,.286,1,4,.250,1,1,1.000,1,3,4,1,0,0,1,1,6,-3
8,Landry Shamet,17:48,2,6,.333,1,3,.333,2,3,.667,1,1,2,1,0,0,0,3,7,+1
9,Danilo Gallinari,13:35,0,5,.000,0,2,.000,1,2,.500,0,5,5,1,0,0,0,0,1,-18
10,Johnny Davis,5:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
11,Patrick Baldwin Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jared Butler,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Mike Muscala,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,,,,,
