,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Collin Sexton,31:50,11,17,.647,2,5,.400,3,3,1.000,1,1,2,4,1,0,2,2,27,+17,Utah Jazz,Portland Trail Blazers,2023-12-14
1,Talen Horton-Tucker,30:08,9,19,.474,0,6,.000,5,6,.833,1,1,2,4,4,0,3,2,23,+31,Utah Jazz,Portland Trail Blazers,2023-12-14
2,Walker Kessler,26:26,5,6,.833,0,1,.000,0,0,,2,8,10,4,1,7,1,0,10,+23,Utah Jazz,Portland Trail Blazers,2023-12-14
3,Simone Fontecchio,24:56,7,8,.875,5,5,1.000,5,5,1.000,1,4,5,0,1,0,0,0,24,+24,Utah Jazz,Portland Trail Blazers,2023-12-14
4,Kelly Olynyk,24:19,1,6,.167,0,3,.000,0,0,,1,9,10,7,0,0,0,1,2,+27,Utah Jazz,Portland Trail Blazers,2023-12-14
6,Ochai Agbaji,26:20,7,12,.583,2,6,.333,0,0,,0,3,3,2,0,0,1,3,16,-17,Utah Jazz,Portland Trail Blazers,2023-12-14
7,Kris Dunn,26:20,3,8,.375,0,2,.000,0,0,,1,1,2,5,0,0,0,2,6,-17,Utah Jazz,Portland Trail Blazers,2023-12-14
8,Taylor Hendricks,25:12,4,9,.444,2,5,.400,0,0,,3,4,7,0,1,0,2,1,10,-21,Utah Jazz,Portland Trail Blazers,2023-12-14
9,Omer Yurtseven,21:34,2,7,.286,0,0,,0,0,,3,1,4,1,1,2,2,3,4,-15,Utah Jazz,Portland Trail Blazers,2023-12-14
10,Micah Potter,2:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-12,Utah Jazz,Portland Trail Blazers,2023-12-14
11,John Collins,Did Not Dress,Utah Jazz,Portland Trail Blazers,2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Luka Šamanić,Did Not Dress,Utah Jazz,Portland Trail Blazers,2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
