,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Nikola Jokić,36:51,13,19,.684,0,1,.000,3,4,.750,0,4,4,8,3,0,2,3,29,-4,Orlando Magic,Denver Nuggets,2024-01-05
1,Aaron Gordon,36:14,5,8,.625,2,4,.500,4,5,.800,3,5,8,3,0,0,1,4,16,-4,Orlando Magic,Denver Nuggets,2024-01-05
2,Jamal Murray,33:21,9,23,.391,0,6,.000,2,2,1.000,1,6,7,9,1,0,3,3,20,-5,Orlando Magic,Denver Nuggets,2024-01-05
3,Michael Porter Jr.,30:57,9,14,.643,4,6,.667,0,0,,0,3,3,1,2,0,0,2,22,+6,Orlando Magic,Denver Nuggets,2024-01-05
4,Kentavious Caldwell-Pope,29:01,1,4,.250,0,3,.000,4,4,1.000,1,2,3,2,1,1,3,1,6,+2,Orlando Magic,Denver Nuggets,2024-01-05
6,Reggie Jackson,17:18,5,12,.417,1,5,.200,0,0,,1,2,3,3,0,0,1,0,11,+1,Orlando Magic,Denver Nuggets,2024-01-05
7,Christian Braun,16:20,2,4,.500,1,3,.333,1,2,.500,1,3,4,0,0,0,1,0,6,-2,Orlando Magic,Denver Nuggets,2024-01-05
8,Peyton Watson,12:46,2,6,.333,0,2,.000,0,0,,1,0,1,0,0,0,0,4,4,-16,Orlando Magic,Denver Nuggets,2024-01-05
9,Zeke Nnaji,11:09,1,1,1.000,0,0,,1,2,.500,1,1,2,0,1,0,2,4,3,+2,Orlando Magic,Denver Nuggets,2024-01-05
10,Justin Holiday,10:05,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,+4,Orlando Magic,Denver Nuggets,2024-01-05
11,Braxton Key,5:57,1,3,.333,1,2,.500,0,0,,0,2,2,1,0,0,0,1,3,+6,Orlando Magic,Denver Nuggets,2024-01-05
12,Collin Gillespie,0:0,Orlando Magic,Denver Nuggets,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jay Huff,0:0,Orlando Magic,Denver Nuggets,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,DeAndre Jordan,0:0,Orlando Magic,Denver Nuggets,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
