,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shai Gilgeous-Alexander,34:46,.633,.500,.133,.600,0.0,9.5,5.9,23.4,0.0,0.0,5.0,26.3,136,114,1.3
1,Chet Holmgren,32:22,.827,.850,.500,.200,0.0,25.6,15.9,12.9,0.0,5.5,21.6,19.6,121,103,6.4
2,Luguentz Dort,29:50,.900,.900,.500,.000,0.0,11.1,6.9,14.3,0.0,3.0,0.0,15.4,172,111,10.7
3,Jalen Williams,28:43,.539,.536,.214,.286,0.0,8.6,5.4,25.1,0.0,3.1,16.0,29.9,100,113,-3.6
4,Josh Giddey,26:51,.625,.625,.500,.000,5.1,15.4,11.5,29.1,0.0,0.0,11.1,30.7,118,111,3.9
5,player,,,,,,,,,,,,,,,,
6,Cason Wallace,22:31,.635,.571,.571,.286,6.1,7.4,6.9,5.5,0.0,3.9,0.0,16.0,136,112,-0.6
7,Kenrich Williams,17:45,.250,.250,.500,.000,0.0,18.6,11.6,12.8,0.0,0.0,0.0,10.3,81,110,-4.9
8,Isaiah Joe,15:54,1.215,1.500,1.000,1.000,0.0,5.2,3.2,0.0,0.0,0.0,41.0,14.1,93,116,-0.2
9,Vasilije Micić,12:23,1.000,1.000,.000,.000,11.1,13.4,12.5,37.7,3.9,0.0,0.0,3.7,227,101,8.5
10,Aaron Wiggins,10:33,,,,,13.0,31.4,24.5,0.0,0.0,0.0,100.0,8.7,42,103,-10.2
11,Jaylin Williams,6:30,.436,.333,.333,.333,21.1,25.5,23.8,39.3,0.0,13.7,0.0,24.2,131,98,10.2
12,Lindy Waters III,1:52,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,300,119,46.0
13,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,
14,Tre Mann,Did Not Play,,,,,,,,,,,,,,,
15,Aleksej Pokusevski,Did Not Play,,,,,,,,,,,,,,,
