,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Brunson,32:45,8,19,.421,5,8,.625,4,4,1.000,0,2,2,6,0,0,0,2,25,+27
1,RJ Barrett,31:44,8,17,.471,5,9,.556,3,3,1.000,0,2,2,6,1,0,0,2,24,+26
2,Mitchell Robinson,31:13,3,4,.750,0,0,,2,6,.333,5,7,12,1,0,0,0,3,8,+30
3,Julius Randle,31:11,8,19,.421,2,6,.333,5,8,.625,4,12,16,5,1,0,2,1,23,+31
4,Quentin Grimes,18:43,3,5,.600,2,4,.500,0,0,,0,1,1,3,0,0,0,0,8,+26
5,player,,,,,,,,,,,,,,,,,,,,
6,Immanuel Quickley,27:45,8,17,.471,3,9,.333,0,0,,0,0,0,5,1,0,0,1,19,-3
7,Josh Hart,24:06,1,3,.333,1,2,.500,0,0,,0,5,5,0,1,0,0,0,3,-3
8,Donte DiVincenzo,19:49,1,6,.167,1,3,.333,0,0,,1,3,4,2,1,0,0,1,3,-12
9,Isaiah Hartenstein,15:15,6,9,.667,0,0,,1,1,1.000,3,0,3,0,2,0,0,4,13,-7
10,Ryan Arcidiacono,1:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
11,DaQuan Jeffries,1:32,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-2
12,Miles McBride,1:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
13,Jericho Sims,1:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
14,Dylan Windler,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
15,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,
