,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Terry Rozier,38:29,10,21,.476,1,6,.167,0,0,,2,1,3,6,1,0,4,0,21,-1,Charlotte Hornets,Houston Rockets,2023-11-01
1,P.J. Washington,35:01,8,13,.615,5,6,.833,2,2,1.000,1,2,3,0,0,0,1,2,23,0,Charlotte Hornets,Houston Rockets,2023-11-01
2,LaMelo Ball,33:25,7,15,.467,2,6,.333,3,4,.750,1,0,1,5,1,0,3,4,19,-14,Charlotte Hornets,Houston Rockets,2023-11-01
3,Gordon Hayward,30:52,6,11,.545,0,1,.000,5,7,.714,2,5,7,5,1,1,1,1,17,-3,Charlotte Hornets,Houston Rockets,2023-11-01
4,Mark Williams,25:17,3,4,.750,0,0,,3,6,.500,3,3,6,1,2,2,1,0,9,-1,Charlotte Hornets,Houston Rockets,2023-11-01
6,Brandon Miller,23:56,4,9,.444,1,3,.333,1,2,.500,1,4,5,2,0,0,1,5,10,-6,Charlotte Hornets,Houston Rockets,2023-11-01
7,Théo Maledon,20:53,2,7,.286,1,2,.500,0,0,,1,5,6,2,1,0,3,2,5,+4,Charlotte Hornets,Houston Rockets,2023-11-01
8,Nick Richards,18:43,3,6,.500,0,0,,4,4,1.000,4,4,8,0,0,4,1,3,10,-9,Charlotte Hornets,Houston Rockets,2023-11-01
9,JT Thor,13:24,2,4,.500,1,3,.333,0,0,,0,5,5,0,3,1,1,2,5,-15,Charlotte Hornets,Houston Rockets,2023-11-01
10,Amari Bailey,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Leaky Black,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Miles Bridges,Not With Team,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bryce McGowens,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Nick Smith Jr.,0:0,Charlotte Hornets,Houston Rockets,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
