,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Brandon Ingram,26:54,10,17,.588,5,7,.714,1,1,1.000,0,3,3,4,1,1,1,1,26,+23,New Orleans Pelicans,San Antonio Spurs,2023-12-17
1,CJ McCollum,26:20,10,15,.667,6,7,.857,3,3,1.000,0,2,2,2,1,0,3,2,29,+21,New Orleans Pelicans,San Antonio Spurs,2023-12-17
2,Zion Williamson,25:53,7,12,.583,0,1,.000,1,4,.250,5,3,8,3,2,1,1,2,15,+5,New Orleans Pelicans,San Antonio Spurs,2023-12-17
3,Jonas Valančiūnas,23:07,6,12,.500,1,4,.250,2,3,.667,3,12,15,3,1,1,1,3,15,+25,New Orleans Pelicans,San Antonio Spurs,2023-12-17
4,Herbert Jones,19:01,0,5,.000,0,3,.000,2,2,1.000,1,0,1,3,1,0,2,3,2,+2,New Orleans Pelicans,San Antonio Spurs,2023-12-17
6,Trey Murphy III,24:42,5,10,.500,2,5,.400,2,3,.667,0,4,4,4,1,0,0,1,14,+27,New Orleans Pelicans,San Antonio Spurs,2023-12-17
7,Jose Alvarado,21:40,5,7,.714,3,5,.600,3,4,.750,0,3,3,4,1,0,1,0,16,+15,New Orleans Pelicans,San Antonio Spurs,2023-12-17
8,Naji Marshall,19:36,4,6,.667,3,4,.750,0,2,.000,0,3,3,7,2,0,2,3,11,+32,New Orleans Pelicans,San Antonio Spurs,2023-12-17
9,Cody Zeller,18:27,1,2,.500,0,0,,0,0,,1,4,5,4,0,0,1,4,2,+24,New Orleans Pelicans,San Antonio Spurs,2023-12-17
10,Dyson Daniels,17:33,2,4,.500,1,2,.500,0,0,,1,3,4,4,1,0,1,0,5,+8,New Orleans Pelicans,San Antonio Spurs,2023-12-17
11,Jordan Hawkins,12:23,3,6,.500,1,4,.250,0,0,,0,2,2,0,0,0,0,0,7,-1,New Orleans Pelicans,San Antonio Spurs,2023-12-17
12,Jeremiah Robinson-Earl,4:24,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,-1,New Orleans Pelicans,San Antonio Spurs,2023-12-17
