,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Aaron Nesmith,41:16,11,17,.647,4,7,.571,0,0,,3,9,12,7,0,1,0,3,26,-3
1,Buddy Hield,36:24,5,9,.556,2,5,.400,0,0,,2,4,6,4,3,0,1,2,12,+7
2,Pascal Siakam,31:47,9,16,.563,1,1,1.000,4,4,1.000,4,2,6,2,0,0,0,4,23,+9
3,Myles Turner,25:54,7,18,.389,2,7,.286,1,4,.250,1,4,5,1,0,1,3,4,17,+7
4,Tyrese Haliburton,22:04,5,16,.313,1,5,.200,2,2,1.000,3,0,3,10,1,0,1,1,13,-4
5,player,,,,,,,,,,,,,,,,,,,,
6,Andrew Nembhard,28:29,6,13,.462,1,5,.200,2,2,1.000,1,3,4,5,0,0,0,2,15,-3
7,Obi Toppin,21:43,5,11,.455,1,4,.250,0,0,,3,5,8,2,0,0,2,1,11,-10
8,Jalen Smith,20:50,2,6,.333,0,3,.000,3,3,1.000,2,2,4,2,0,0,0,2,7,-17
9,Ben Sheppard,11:33,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,2,0,-11
10,Kendall Brown,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Isaiah Jackson,Did Not Play,,,,,,,,,,,,,,,,,,,
12,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,
