,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jaime Jaquez Jr.,39:03,.571,.571,.429,.000,0.0,0.0,0.0,30.4,1.2,2.3,12.5,18.1,112,102,2.1,Miami Heat,Los Angeles Lakers,2024-01-03
1,Bam Adebayo,38:10,.451,.357,.071,.429,7.9,12.3,9.9,18.1,3.7,0.0,10.7,21.6,102,95,-2.2,Miami Heat,Los Angeles Lakers,2024-01-03
2,Nikola Jović,28:05,.682,.682,.455,.000,3.6,29.2,15.4,5.6,1.7,0.0,0.0,17.3,130,95,3.3,Miami Heat,Los Angeles Lakers,2024-01-03
3,Tyler Herro,27:52,.517,.474,.421,.158,0.0,25.2,11.6,23.8,5.1,0.0,9.0,35.4,98,89,5.0,Miami Heat,Los Angeles Lakers,2024-01-03
4,Kyle Lowry,25:52,.727,.667,.833,.333,0.0,13.6,6.3,31.4,7.3,0.0,12.7,13.5,142,87,12.2,Miami Heat,Los Angeles Lakers,2024-01-03
6,Duncan Robinson,29:59,.464,.464,.857,.000,0.0,0.0,0.0,9.7,1.6,0.0,6.7,22.1,87,102,-6.5,Miami Heat,Los Angeles Lakers,2024-01-03
7,Kevin Love,27:53,.519,.571,.143,.857,10.8,46.2,27.1,15.1,1.7,3.2,0.0,15.3,126,89,2.6,Miami Heat,Los Angeles Lakers,2024-01-03
8,Josh Richardson,20:30,.714,.714,.429,.000,0.0,5.7,2.6,7.4,0.0,4.4,0.0,15.1,133,102,1.6,Miami Heat,Los Angeles Lakers,2024-01-03
9,Jamal Cain,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-7.9,Miami Heat,Los Angeles Lakers,2024-01-03
10,R.J. Hampton,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-8.3,Miami Heat,Los Angeles Lakers,2024-01-03
11,Orlando Robinson,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-9.8,Miami Heat,Los Angeles Lakers,2024-01-03
12,Cole Swider,0:39,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1,0,106,-67.3,Miami Heat,Los Angeles Lakers,2024-01-03
13,Thomas Bryant,0:0,Miami Heat,Los Angeles Lakers,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
