,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Aaron Gordon,32:20,6,13,.462,1,2,.500,1,2,.500,5,2,7,6,0,0,0,1,14,+8,Denver Nuggets,Chicago Bulls,2023-12-12
1,Reggie Jackson,31:38,9,16,.563,5,8,.625,2,2,1.000,0,2,2,6,0,0,2,4,25,+11,Denver Nuggets,Chicago Bulls,2023-12-12
2,Michael Porter Jr.,31:38,6,16,.375,2,8,.250,3,4,.750,0,7,7,0,1,0,0,1,17,+3,Denver Nuggets,Chicago Bulls,2023-12-12
3,Nikola Jokić,16:24,2,5,.400,0,0,,0,0,,3,6,9,6,0,0,0,1,4,+5,Denver Nuggets,Chicago Bulls,2023-12-12
4,Kentavious Caldwell-Pope,12:32,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,4,+10,Denver Nuggets,Chicago Bulls,2023-12-12
6,DeAndre Jordan,24:31,2,4,.500,0,0,,5,10,.500,4,6,10,2,1,2,2,5,9,-6,Denver Nuggets,Chicago Bulls,2023-12-12
7,Julian Strawther,22:48,4,9,.444,2,5,.400,6,8,.750,0,6,6,3,1,0,2,1,16,+12,Denver Nuggets,Chicago Bulls,2023-12-12
8,Christian Braun,22:47,4,6,.667,2,4,.500,3,4,.750,1,1,2,2,0,1,3,1,13,-14,Denver Nuggets,Chicago Bulls,2023-12-12
9,Peyton Watson,22:43,1,6,.167,0,0,,2,2,1.000,1,0,1,1,1,1,1,1,4,+7,Denver Nuggets,Chicago Bulls,2023-12-12
10,Justin Holiday,22:38,3,4,.750,2,3,.667,0,0,,1,0,1,2,0,0,0,3,8,+4,Denver Nuggets,Chicago Bulls,2023-12-12
11,Zeke Nnaji,0:0,Denver Nuggets,Chicago Bulls,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jalen Pickett,0:0,Denver Nuggets,Chicago Bulls,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Hunter Tyson,0:0,Denver Nuggets,Chicago Bulls,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
