,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Fred VanVleet,38:53,4,12,.333,1,9,.111,4,6,.667,0,4,4,8,1,0,4,5,13,+8,Houston Rockets,Brooklyn Nets,2024-01-27
1,Dillon Brooks,38:35,7,18,.389,1,7,.143,4,4,1.000,1,4,5,2,1,0,2,6,19,-3,Houston Rockets,Brooklyn Nets,2024-01-27
2,Jalen Green,33:18,5,14,.357,4,9,.444,5,5,1.000,1,9,10,1,1,0,1,3,19,+6,Houston Rockets,Brooklyn Nets,2024-01-27
3,Alperen Şengün,27:30,6,13,.462,0,1,.000,3,4,.750,5,6,11,2,0,0,3,2,15,-7,Houston Rockets,Brooklyn Nets,2024-01-27
4,Jeff Green,16:03,1,5,.200,0,1,.000,0,0,,0,2,2,0,0,0,1,0,2,-15,Houston Rockets,Brooklyn Nets,2024-01-27
6,Cam Whitmore,28:57,6,16,.375,3,7,.429,4,4,1.000,3,6,9,1,0,1,0,1,19,+3,Houston Rockets,Brooklyn Nets,2024-01-27
7,Aaron Holiday,18:03,3,6,.500,0,0,,0,0,,1,2,3,1,0,0,2,2,6,+1,Houston Rockets,Brooklyn Nets,2024-01-27
8,Jae'Sean Tate,17:21,3,5,.600,0,1,.000,0,0,,1,4,5,2,0,0,1,5,6,+3,Houston Rockets,Brooklyn Nets,2024-01-27
9,Amen Thompson,15:24,2,3,.667,1,2,.500,0,0,,1,3,4,2,3,2,2,3,5,-1,Houston Rockets,Brooklyn Nets,2024-01-27
10,Jock Landale,5:56,0,2,.000,0,0,,0,0,,2,0,2,1,0,0,1,2,0,-5,Houston Rockets,Brooklyn Nets,2024-01-27
11,Reggie Bullock,0:0,Houston Rockets,Brooklyn Nets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nate Hinton,0:0,Houston Rockets,Brooklyn Nets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Boban Marjanović,0:0,Houston Rockets,Brooklyn Nets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jermaine Samuels,0:0,Houston Rockets,Brooklyn Nets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
