Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Xavier Tillman Sr.,36:11,0.4,0.4,0.133,0.0,0.0,16.2,7.3,23.7,8.3,2.9,11.8,21.4,80.0,97.0,0.9
1,Vince Williams Jr.,35:42,0.515,0.423,0.538,0.615,8.1,16.4,11.8,36.7,2.8,3.0,19.5,26.1,102.0,110.0,3.4
2,David Roddy,34:53,0.583,0.583,0.333,0.0,2.8,10.1,6.0,5.0,2.9,0.0,14.3,18.2,95.0,113.0,-4.8
3,Luke Kennard,33:18,0.538,0.538,0.615,0.0,0.0,10.5,4.8,10.5,0.0,0.0,0.0,17.7,107.0,119.0,-5.7
4,Jacob Gilyard,31:38,0.313,0.313,0.75,0.0,3.0,3.7,3.3,32.2,3.2,0.0,0.0,11.5,100.0,115.0,-5.8
6,GG Jackson II,27:03,0.714,0.714,0.286,0.0,7.1,17.3,11.7,8.9,0.0,7.9,12.5,26.9,115.0,114.0,6.8
7,John Konchar,20:25,0.0,0.0,0.75,0.0,4.7,11.5,7.8,6.5,2.5,10.4,0.0,8.9,32.0,109.0,-8.5
8,Ziaire Williams,19:31,0.49,0.313,0.5,0.625,4.9,18.0,10.8,15.8,2.6,0.0,16.4,28.4,94.0,111.0,-3.1
9,Jake LaRavia,1:19,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,250.0,124.0,29.4
10,Santi Aldama,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Desmond Bane,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jaren Jackson Jr.,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
