Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaren Jackson Jr.,36:36,0.489,0.357,0.429,0.714,0.0,17.5,6.8,13.7,1.3,8.4,9.8,23.7,100.0,117.0,0.7
1,Desmond Bane,34:15,0.406,0.406,0.563,0.0,3.0,4.7,3.6,20.8,0.0,0.0,23.8,26.1,70.0,128.0,-12.0
2,Bismack Biyombo,30:11,0.676,0.667,0.0,3.333,6.8,15.9,10.3,15.5,1.6,0.0,11.9,11.8,137.0,123.0,2.3
3,Santi Aldama,26:39,0.441,0.433,0.467,0.133,7.7,30.0,16.4,15.5,0.0,0.0,5.9,26.9,93.0,125.0,-2.6
4,Jacob Gilyard,16:20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,5.2,28.0,129.0,-14.5
6,David Roddy,27:53,0.583,0.556,0.556,0.111,7.3,11.5,8.9,12.7,0.0,0.0,9.6,15.9,116.0,127.0,-1.1
7,Derrick Rose,19:40,0.466,0.417,0.167,0.167,10.4,0.0,6.3,44.8,2.5,0.0,7.2,30.0,105.0,123.0,2.2
8,Ziaire Williams,18:08,0.619,0.625,0.375,0.25,0.0,17.6,6.9,11.3,0.0,0.0,18.4,25.5,95.0,126.0,-5.7
9,Jaylen Nowell,13:29,0.5,0.5,0.25,0.0,7.6,47.5,23.1,39.7,0.0,0.0,0.0,12.6,131.0,122.0,2.6
10,Vince Williams Jr.,9:51,0.0,0.0,1.0,0.0,10.4,32.5,19.0,14.3,5.0,0.0,0.0,8.6,54.0,113.0,-5.6
11,Shaquille Harrison,2:19,0.5,0.5,0.0,0.0,0.0,69.1,26.9,0.0,0.0,44.1,0.0,36.7,97.0,88.0,23.9
12,John Konchar,2:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,-9.2
13,Kenneth Lofton Jr.,2:19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,200.0,129.0,12.3
