Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ja Morant,35:19,0.641,0.567,0.6,0.8,0.0,15.4,7.9,49.4,1.4,0.0,16.5,31.1,122.0,101.0,7.4
1,Desmond Bane,34:15,0.706,0.706,0.353,0.0,0.0,9.6,4.9,13.0,0.0,0.0,15.0,26.4,111.0,105.0,1.1
2,Jaren Jackson Jr.,32:01,0.317,0.25,0.286,0.286,3.6,20.4,12.2,4.6,4.6,11.1,6.0,23.7,71.0,84.0,-2.8
3,Marcus Smart,29:43,0.285,0.143,0.571,0.571,3.8,3.7,3.8,13.7,0.0,0.0,25.5,17.9,64.0,106.0,-15.4
4,Bismack Biyombo,27:56,0.5,0.5,0.0,0.0,8.2,23.4,16.0,5.1,1.7,9.5,33.3,9.7,87.0,91.0,-1.7
6,Santi Aldama,28:08,0.945,0.917,0.333,0.333,8.1,34.9,21.8,0.0,0.0,3.2,0.0,11.1,192.0,98.0,7.9
7,Vince Williams Jr.,21:58,0.667,0.667,0.833,0.0,5.2,19.9,12.7,14.4,0.0,0.0,25.0,16.5,105.0,103.0,-3.3
8,Luke Kennard,20:43,0.721,0.643,1.0,0.429,5.5,21.1,13.5,23.1,0.0,0.0,0.0,18.2,158.0,103.0,9.1
9,Derrick Rose,8:37,0.5,0.5,0.25,0.0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,21.0,119.0,107.0,0.2
10,John Konchar,0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,-5.6
11,David Roddy,0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,-5.7
12,Xavier Tillman Sr.,0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,-5.3
13,Ziaire Williams,0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,-6.2
