Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Donovan Mitchell,35:43,0.458,0.353,0.353,0.353,0.0,14.4,8.6,30.8,0.0,2.4,4.8,26.4,107.0,100.0,-3.2
1,Jarrett Allen,33:26,0.788,0.75,0.0,0.25,3.8,25.6,16.8,8.4,4.4,7.8,31.1,17.6,107.0,82.0,5.0
2,Isaac Okoro,33:11,0.581,0.611,0.333,0.333,0.0,12.9,7.7,8.1,2.9,0.0,16.2,17.0,95.0,95.0,-2.4
3,Dean Wade,25:33,1.214,1.214,0.857,0.0,4.9,13.4,10.0,0.0,1.9,0.0,0.0,12.5,213.0,98.0,16.5
4,Max Strus,20:21,0.597,0.55,0.4,0.2,12.4,4.2,7.5,52.9,2.4,0.0,15.5,28.9,125.0,100.0,9.7
6,Sam Merrill,30:06,0.547,0.531,0.875,0.063,0.0,11.4,6.8,28.6,0.0,0.0,5.7,26.5,110.0,102.0,1.9
7,Georges Niang,21:19,0.778,0.778,0.889,0.0,0.0,20.1,12.0,14.2,0.0,4.1,0.0,19.3,141.0,96.0,11.8
8,Craig Porter Jr.,20:36,0.515,0.333,0.333,0.667,0.0,20.8,12.4,17.2,0.0,0.0,43.6,15.3,79.0,99.0,-10.1
9,Tristan Thompson,14:13,0.75,0.75,0.25,0.0,0.0,30.1,18.0,20.5,0.0,6.1,0.0,12.9,156.0,92.0,11.0
10,Damian Jones,2:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,-6.1
11,Pete Nance,2:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,107.0,-39.5
12,Caris LeVert,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
