Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,RJ Barrett,36:00,0.488,0.474,0.105,0.421,5.0,12.7,8.4,16.7,1.3,0.0,11.8,29.2,98.0,128.0,-2.8
1,Scottie Barnes,34:45,0.496,0.452,0.238,0.238,2.6,13.2,7.3,17.5,1.4,0.0,4.1,28.6,109.0,128.0,0.9
2,Bruce Brown,31:35,0.563,0.563,0.25,0.0,5.7,25.3,14.4,8.0,0.0,2.4,27.3,14.3,91.0,126.0,-5.9
3,Gary Trent Jr.,28:59,0.5,0.5,0.615,0.0,0.0,3.9,1.7,13.9,0.0,0.0,0.0,18.5,113.0,133.0,-2.5
4,Thaddeus Young,23:58,0.872,1.0,0.0,0.333,15.1,9.5,12.6,25.0,2.0,3.2,0.0,11.8,180.0,125.0,12.6
6,Dennis Schröder,28:14,0.58,0.5,0.444,0.556,0.0,16.2,7.2,22.9,3.4,2.7,8.2,17.8,124.0,121.0,4.6
7,Gradey Dick,21:08,0.429,0.429,0.429,0.0,4.3,16.2,9.6,12.2,2.3,0.0,0.0,13.6,107.0,125.0,-4.4
8,Chris Boucher,16:46,0.507,0.5,0.375,0.25,16.2,13.6,15.1,0.0,0.0,0.0,0.0,21.8,118.0,131.0,-4.8
9,Jordan Nwora,7:59,0.0,0.0,1.0,0.0,11.3,0.0,6.3,13.7,0.0,0.0,40.0,25.8,24.0,134.0,-30.3
10,Jontay Porter,4:24,0.0,0.0,0.0,0.0,0.0,77.9,34.4,24.8,0.0,0.0,0.0,0.0,214.0,114.0,1.0
11,Javon Freeman-Liberty,1:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,-10.2
12,Kira Lewis Jr.,1:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,-21.9
13,Jalen McDaniels,1:33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,134.0,-33.0
14,Garrett Temple,1:33,0.0,0.0,1.0,0.0,58.4,0.0,32.6,0.0,0.0,0.0,50.0,53.1,31.0,134.0,-48.2
15,Otto Porter Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
