Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cade Cunningham,38:35,0.513,0.5,0.25,0.125,3.2,6.7,4.9,26.6,0.0,1.9,19.2,35.7,93.0,128.0,-8.0
1,Ausar Thompson,38:07,0.5,0.5,0.214,0.0,16.1,13.6,14.9,14.2,5.2,7.7,6.7,17.3,119.0,112.0,7.1
2,Isaiah Stewart,34:20,0.581,0.583,0.333,0.333,0.0,7.6,3.7,3.6,0.0,0.0,30.4,12.7,81.0,129.0,-9.1
3,Killian Hayes,34:03,0.666,0.563,0.375,0.5,0.0,7.6,3.7,18.9,0.0,2.2,0.0,12.6,154.0,128.0,-0.5
4,Jalen Duren,31:05,0.6,0.6,0.0,0.0,11.9,33.4,22.4,13.7,3.2,0.0,33.3,21.2,91.0,114.0,-5.2
6,Marcus Sasser,29:47,0.688,0.688,0.375,0.0,0.0,13.1,6.4,22.6,1.7,0.0,0.0,23.6,144.0,124.0,7.4
7,Joe Harris,13:05,0.0,0.0,1.0,0.0,0.0,9.9,4.8,8.5,0.0,0.0,0.0,6.7,33.0,128.0,-13.0
8,Marvin Bagley III,11:20,0.764,0.6,0.0,1.0,10.9,11.4,11.1,14.0,0.0,0.0,12.2,31.8,146.0,128.0,0.1
9,Stanley Umude,4:28,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,131.0,-31.7
10,Malcolm Cazalon,2:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,-9.1
11,Jared Rhoden,2:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,-9.5
12,Jaden Ivey,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,James Wiseman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
