Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Zion Williamson,29:42,0.669,0.667,0.0,0.417,3.8,13.5,9.0,27.5,1.6,0.0,22.0,25.9,121.0,110.0,-0.5
1,CJ McCollum,26:15,0.504,0.462,0.538,0.154,0.0,11.4,6.1,32.6,3.7,3.7,0.0,22.4,138.0,104.0,7.5
2,Herbert Jones,23:21,0.857,0.857,1.0,0.0,4.9,17.1,11.4,18.0,2.1,8.2,12.5,14.5,160.0,103.0,14.4
3,Brandon Ingram,22:39,0.505,0.458,0.25,0.167,5.0,17.7,11.8,4.9,2.2,0.0,13.4,27.8,99.0,107.0,-12.5
4,Jonas Valančiūnas,21:10,0.756,0.769,0.231,0.154,21.6,23.6,22.7,13.5,4.6,4.5,0.0,27.8,164.0,97.0,14.2
6,Trey Murphy III,24:14,0.615,0.615,0.846,0.0,14.1,4.1,8.8,28.2,0.0,4.0,0.0,22.7,155.0,115.0,8.8
7,Dyson Daniels,22:29,0.82,0.875,0.5,0.5,0.0,13.3,7.1,13.5,2.2,0.0,17.0,11.1,144.0,109.0,1.6
8,Jordan Hawkins,21:11,0.778,0.778,0.556,0.0,0.0,4.7,2.5,10.6,0.0,0.0,0.0,18.0,161.0,117.0,5.0
9,Larry Nance Jr.,18:55,1.087,1.5,1.0,4.0,6.0,21.1,14.1,4.9,5.2,5.1,26.6,8.4,157.0,96.0,9.3
10,Naji Marshall,13:23,0.872,0.833,0.0,0.333,0.0,22.4,12.0,19.9,3.6,0.0,12.7,24.9,155.0,102.0,10.7
11,Cody Zeller,7:55,1.0,1.0,0.0,0.0,28.9,12.6,20.2,16.9,0.0,0.0,25.0,21.4,155.0,114.0,4.5
12,Jeremiah Robinson-Earl,6:03,0.0,0.0,0.0,0.0,0.0,16.5,8.8,0.0,0.0,15.9,0.0,0.0,0.0,104.0,0.8
13,E.J. Liddell,2:43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,119.0,-26.0
14,Jose Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
