Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,LeBron James,40:07,0.583,0.574,0.296,0.111,7.0,17.1,12.6,33.4,3.7,2.6,12.4,33.9,119.0,124.0,7.8
1,Taurean Prince,36:56,1.25,1.25,1.0,0.0,0.0,12.4,6.8,12.2,0.0,0.0,14.3,8.0,191.0,136.0,7.9
2,Anthony Davis,36:45,0.728,0.738,0.095,0.476,19.2,18.7,18.9,0.0,0.0,5.7,7.3,31.4,139.0,131.0,4.8
3,D'Angelo Russell,25:00,0.389,0.389,0.444,0.0,0.0,9.1,5.1,31.1,0.0,0.0,18.2,18.5,100.0,137.0,-10.9
4,Cam Reddish,22:10,0.5,0.5,0.0,0.0,6.4,10.3,8.5,9.7,0.0,4.7,33.3,11.4,89.0,134.0,-7.9
6,Austin Reaves,31:48,0.679,0.643,0.5,0.357,0.0,18.0,9.9,31.4,0.0,0.0,15.6,25.4,131.0,134.0,3.4
7,Rui Hachimura,28:31,0.389,0.389,0.222,0.0,0.0,12.0,6.6,7.7,1.7,0.0,10.0,14.8,87.0,132.0,-9.7
8,Jaxson Hayes,12:45,0.0,0.0,0.0,0.0,22.1,17.9,19.8,7.7,0.0,0.0,0.0,3.3,133.0,134.0,-10.4
9,Max Christie,5:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,231.0,140.0,-3.4
10,Jarred Vanderbilt,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Gabe Vincent,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Christian Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
