Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Max Strus,30:09,0.75,0.75,0.5,0.0,0.0,16.9,9.6,13.8,0.0,0.0,33.3,13.0,103.0,97.0,-1.6
1,Jarrett Allen,28:31,0.761,0.714,0.0,0.286,28.1,21.5,24.3,15.5,3.5,3.1,33.7,18.2,122.0,86.0,4.9
2,Donovan Mitchell,25:31,0.702,0.7,0.533,0.533,5.2,4.0,4.5,29.0,1.9,0.0,13.9,36.8,127.0,95.0,10.4
3,Dean Wade,21:37,0.75,0.75,0.75,0.0,0.0,23.6,13.4,6.1,2.3,0.0,0.0,8.1,159.0,91.0,6.9
4,Isaac Okoro,21:36,0.524,0.4,0.0,1.2,12.3,9.5,10.7,0.0,2.3,0.0,28.2,21.5,87.0,93.0,-9.0
6,Caris LeVert,27:28,0.628,0.5,0.286,0.571,0.0,14.9,8.4,53.8,3.6,0.0,18.6,17.1,147.0,90.0,12.4
7,Sam Merrill,26:24,0.458,0.458,0.75,0.0,0.0,7.7,4.4,10.8,1.9,0.0,0.0,19.8,111.0,95.0,-3.0
8,Georges Niang,24:42,0.778,0.778,0.889,0.0,0.0,37.2,21.1,6.2,0.0,0.0,10.0,17.6,134.0,93.0,6.1
9,Tristan Thompson,16:51,0.68,0.8,0.0,0.4,15.8,12.1,13.7,19.2,0.0,0.0,25.4,20.4,109.0,97.0,-5.3
10,Craig Porter Jr.,11:47,0.543,0.5,0.0,0.167,11.3,26.0,19.6,56.6,4.2,0.0,43.7,42.3,83.0,86.0,-8.3
11,Damian Jones,5:24,1.0,1.0,0.0,0.0,0.0,18.9,10.7,0.0,0.0,0.0,0.0,8.1,200.0,97.0,3.8
12,Ty Jerome,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
